order_id,date,region,category,product,salesperson,quantity,unit_price,revenue,is_returned
ORD-008005,2024-05-04,West,Books,Product-003,Rep-11,7,496.23,3473.61,Yes
ORD-008006,2024-04-07,North,Books,Product-016,Rep-10,20,195.47,3909.4,Yes
ORD-008007,2024-09-04,North,Food,Product-027,Rep-12,46,132.1,6076.6,No
ORD-008008,2024-06-02,South,Clothing,Product-014,Rep-11,21,47.52,997.92,No
ORD-008009,2024-10-27,Central,Sports,Product-006,Rep-12,5,210.44,1052.2,No
ORD-008010,2024-07-26,South,Books,Product-013,Rep-08,13,16.64,216.32,No
ORD-008011,2024-06-06,North,Electronics,Product-029,Rep-10,33,202.81,6692.73,No
ORD-008012,2024-04-16,Central,Electronics,Product-005,Rep-19,21,93.78,1969.38,Yes
ORD-008013,2024-07-30,Central,Books,Product-002,Rep-13,24,119.35,2864.4,No
ORD-008014,2024-11-10,East,Books,Product-033,Rep-04,28,422.87,11840.36,No
ORD-008015,2024-05-15,Central,Clothing,Product-018,Rep-09,5,157.92,789.6,No
ORD-008016,2024-05-20,Central,Clothing,Product-023,Rep-01,50,294.07,14703.5,Yes
ORD-008017,2024-12-08,Central,Electronics,Product-034,Rep-09,17,102.19,1737.23,Yes
ORD-008018,2024-07-12,West,Food,Product-041,Rep-13,14,301.29,4218.06,No
ORD-008019,2024-02-20,South,Books,Product-006,Rep-02,50,452.6,22630.0,Yes
ORD-008020,2024-06-02,North,Clothing,Product-028,Rep-09,40,329.47,13178.8,No
ORD-008021,2024-09-21,North,Sports,Product-036,Rep-04,17,379.39,6449.63,No
ORD-008022,2024-11-27,West,Electronics,Product-025,Rep-07,2,184.37,368.74,No
ORD-008023,2024-10-17,South,Clothing,Product-026,Rep-05,44,368.59,16217.96,No
ORD-008024,2024-10-25,West,Books,Product-024,Rep-16,15,71.38,1070.7,Yes
ORD-008025,2024-02-26,West,Clothing,Product-046,Rep-10,45,432.09,19444.05,Yes
ORD-008026,2024-03-12,South,Electronics,Product-002,Rep-14,33,385.8,12731.4,No
ORD-008027,2024-05-02,West,Clothing,Product-042,Rep-20,49,268.34,13148.66,No
ORD-008028,2024-05-17,East,Sports,Product-006,Rep-16,24,62.39,1497.36,No
ORD-008029,2024-07-23,West,Books,Product-001,Rep-16,8,342.58,2740.64,Yes
ORD-008030,2024-02-18,South,Clothing,Product-015,Rep-11,31,74.62,2313.22,Yes
ORD-008031,2024-05-07,South,Electronics,Product-024,Rep-08,47,108.73,5110.31,No
ORD-008032,2024-08-09,West,Books,Product-047,Rep-05,11,357.37,3931.07,No
ORD-008033,2024-06-30,North,Food,Product-046,Rep-01,45,415.34,18690.3,No
ORD-008034,2024-02-23,East,Electronics,Product-049,Rep-14,18,397.72,7158.96,No
ORD-008035,2024-09-29,South,Electronics,Product-035,Rep-05,43,306.9,13196.7,No
ORD-008036,2024-05-26,North,Books,Product-013,Rep-13,25,275.96,6899.0,No
ORD-008037,2024-11-02,West,Books,Product-042,Rep-10,32,6.93,221.76,No
ORD-008038,2024-04-28,South,Clothing,Product-009,Rep-05,10,485.62,4856.2,No
ORD-008039,2024-03-22,West,Clothing,Product-026,Rep-17,28,103.98,2911.44,Yes
ORD-008040,2024-03-22,Central,Food,Product-009,Rep-17,22,129.43,2847.46,No
ORD-008041,2024-10-04,West,Electronics,Product-018,Rep-09,18,241.02,4338.36,No
ORD-008042,2024-05-24,East,Food,Product-014,Rep-09,45,49.69,2236.05,No
ORD-008043,2024-02-09,West,Food,Product-043,Rep-02,1,175.37,175.37,No
ORD-008044,2024-12-19,Central,Clothing,Product-012,Rep-19,21,95.34,2002.14,No
ORD-008045,2024-11-19,Central,Sports,Product-049,Rep-08,9,137.7,1239.3,No
ORD-008046,2024-07-10,West,Food,Product-021,Rep-01,8,290.49,2323.92,No
ORD-008047,2024-09-04,Central,Books,Product-009,Rep-18,21,461.44,9690.24,Yes
ORD-008048,2024-06-13,East,Books,Product-012,Rep-12,43,227.98,9803.14,Yes
ORD-008049,2024-02-23,South,Clothing,Product-002,Rep-10,46,217.26,9993.96,No
ORD-008050,2024-12-03,North,Food,Product-040,Rep-10,29,224.55,6511.95,No
ORD-008051,2024-03-25,West,Clothing,Product-028,Rep-04,19,261.41,4966.79,No
ORD-008052,2024-03-29,South,Electronics,Product-021,Rep-14,34,436.39,14837.26,No
ORD-008053,2024-01-27,West,Clothing,Product-002,Rep-16,36,428.39,15422.04,Yes
ORD-008054,2024-10-31,South,Clothing,Product-003,Rep-19,33,259.64,8568.12,No
ORD-008055,2024-07-01,North,Sports,Product-018,Rep-05,12,314.93,3779.16,No
ORD-008056,2024-11-21,East,Sports,Product-006,Rep-07,23,340.97,7842.31,Yes
ORD-008057,2024-03-21,West,Clothing,Product-038,Rep-19,32,433.33,13866.56,Yes
ORD-008058,2024-03-26,North,Clothing,Product-011,Rep-16,21,48.02,1008.42,No
ORD-008059,2024-07-03,West,Sports,Product-034,Rep-08,30,288.23,8646.9,No
ORD-008060,2024-11-09,Central,Clothing,Product-011,Rep-14,45,405.61,18252.45,Yes
ORD-008061,2024-04-28,Central,Electronics,Product-036,Rep-01,12,421.17,5054.04,No
ORD-008062,2024-08-30,South,Books,Product-050,Rep-18,42,20.89,877.38,Yes
ORD-008063,2024-09-08,North,Books,Product-035,Rep-11,7,394.55,2761.85,No
ORD-008064,2024-05-30,West,Sports,Product-038,Rep-12,25,11.68,292.0,No
ORD-008065,2024-12-11,North,Food,Product-006,Rep-06,4,272.97,1091.88,No
ORD-008066,2024-11-26,East,Electronics,Product-002,Rep-19,33,211.24,6970.92,No
ORD-008067,2024-12-19,North,Electronics,Product-050,Rep-15,19,291.03,5529.57,Yes
ORD-008068,2024-07-10,South,Books,Product-019,Rep-17,38,449.54,17082.52,No
ORD-008069,2024-05-07,Central,Sports,Product-044,Rep-01,31,67.29,2085.99,Yes
ORD-008070,2024-03-15,East,Sports,Product-018,Rep-17,21,303.09,6364.89,No
ORD-008071,2024-05-17,South,Sports,Product-044,Rep-15,49,118.48,5805.52,No
ORD-008072,2024-11-17,Central,Clothing,Product-047,Rep-19,32,41.83,1338.56,No
ORD-008073,2024-12-10,West,Food,Product-032,Rep-03,40,461.95,18478.0,No
ORD-008074,2024-08-12,East,Electronics,Product-003,Rep-15,43,435.42,18723.06,Yes
ORD-008075,2024-11-03,North,Clothing,Product-024,Rep-07,6,372.15,2232.9,No
ORD-008076,2024-07-24,West,Clothing,Product-008,Rep-16,15,451.85,6777.75,No
ORD-008077,2024-04-13,Central,Electronics,Product-024,Rep-11,18,10.45,188.1,No
ORD-008078,2024-08-03,North,Food,Product-043,Rep-08,16,409.92,6558.72,No
ORD-008079,2024-01-29,Central,Food,Product-010,Rep-04,25,59.41,1485.25,Yes
ORD-008080,2024-12-22,West,Food,Product-040,Rep-09,34,381.12,12958.08,Yes
ORD-008081,2024-11-15,East,Food,Product-043,Rep-19,10,363.98,3639.8,No
ORD-008082,2024-03-01,East,Books,Product-028,Rep-10,31,106.62,3305.22,Yes
ORD-008083,2024-05-22,East,Food,Product-002,Rep-01,15,48.66,729.9,Yes
ORD-008084,2024-10-17,North,Electronics,Product-001,Rep-14,35,33.76,1181.6,No
ORD-008085,2024-10-11,Central,Clothing,Product-011,Rep-13,11,94.68,1041.48,No
ORD-008086,2024-05-15,Central,Electronics,Product-043,Rep-17,37,412.4,15258.8,Yes
ORD-008087,2024-11-24,Central,Food,Product-005,Rep-15,38,246.12,9352.56,Yes
ORD-008088,2024-06-26,East,Sports,Product-036,Rep-02,19,436.89,8300.91,No
ORD-008089,2024-05-18,Central,Sports,Product-039,Rep-07,24,303.21,7277.04,Yes
ORD-008090,2024-05-25,West,Electronics,Product-039,Rep-03,40,140.03,5601.2,Yes
ORD-008091,2024-01-03,East,Sports,Product-035,Rep-03,27,295.35,7974.45,No
ORD-008092,2024-04-06,East,Sports,Product-049,Rep-06,13,47.45,616.85,No
ORD-008093,2024-07-16,South,Electronics,Product-029,Rep-12,19,13.52,256.88,Yes
ORD-008094,2024-06-21,West,Electronics,Product-042,Rep-14,37,410.24,15178.88,No
ORD-008095,2024-01-11,East,Books,Product-008,Rep-02,34,62.09,2111.06,Yes
ORD-008096,2024-08-14,North,Electronics,Product-021,Rep-20,40,191.04,7641.6,No
ORD-008097,2024-01-14,South,Books,Product-019,Rep-19,35,194.33,6801.55,No
ORD-008098,2024-06-30,West,Clothing,Product-039,Rep-07,45,181.9,8185.5,Yes
ORD-008099,2024-09-25,East,Books,Product-047,Rep-11,24,434.52,10428.48,No
ORD-008100,2024-10-16,East,Sports,Product-007,Rep-05,16,131.6,2105.6,No
ORD-008101,2024-09-21,North,Electronics,Product-031,Rep-18,36,259.41,9338.76,No
ORD-008102,2024-12-26,South,Electronics,Product-006,Rep-20,41,337.45,13835.45,No
ORD-008103,2024-01-21,North,Books,Product-041,Rep-17,41,408.66,16755.06,Yes
ORD-008104,2024-08-25,South,Clothing,Product-021,Rep-11,48,214.79,10309.92,Yes
ORD-008105,2024-02-13,West,Electronics,Product-011,Rep-15,42,371.6,15607.2,No
ORD-008106,2024-08-02,North,Sports,Product-002,Rep-15,7,441.93,3093.51,No
ORD-008107,2024-06-08,East,Books,Product-045,Rep-01,9,135.31,1217.79,Yes
ORD-008108,2024-05-10,Central,Sports,Product-029,Rep-14,43,471.68,20282.24,No
ORD-008109,2024-09-11,Central,Food,Product-023,Rep-18,6,95.89,575.34,No
ORD-008110,2024-08-13,Central,Electronics,Product-039,Rep-13,37,333.97,12356.89,Yes
ORD-008111,2024-05-10,West,Electronics,Product-005,Rep-09,37,427.61,15821.57,Yes
ORD-008112,2024-12-20,Central,Food,Product-042,Rep-10,38,478.64,18188.32,No
ORD-008113,2024-10-19,Central,Clothing,Product-008,Rep-14,28,89.13,2495.64,No
ORD-008114,2024-05-06,West,Books,Product-050,Rep-07,36,452.12,16276.32,Yes
ORD-008115,2024-08-22,East,Books,Product-023,Rep-05,26,198.24,5154.24,No
ORD-008116,2024-11-25,South,Electronics,Product-050,Rep-11,20,94.96,1899.2,No
ORD-008117,2024-10-28,East,Food,Product-036,Rep-03,38,249.45,9479.1,Yes
ORD-008118,2024-03-08,North,Books,Product-029,Rep-18,18,187.54,3375.72,No
ORD-008119,2024-08-11,West,Books,Product-048,Rep-17,15,167.01,2505.15,Yes
ORD-008120,2024-02-22,South,Books,Product-008,Rep-14,37,73.83,2731.71,No
ORD-008121,2024-03-28,West,Clothing,Product-023,Rep-06,14,428.99,6005.86,No
ORD-008122,2024-01-01,East,Clothing,Product-027,Rep-11,6,233.25,1399.5,No
ORD-008123,2024-09-15,South,Clothing,Product-028,Rep-04,5,419.75,2098.75,No
ORD-008124,2024-06-20,South,Books,Product-001,Rep-03,42,398.12,16721.04,No
ORD-008125,2024-04-19,South,Electronics,Product-004,Rep-06,13,324.83,4222.79,No
ORD-008126,2024-12-16,East,Books,Product-047,Rep-10,15,26.33,394.95,Yes
ORD-008127,2024-08-20,Central,Clothing,Product-015,Rep-04,7,274.55,1921.85,Yes
ORD-008128,2024-06-23,West,Clothing,Product-021,Rep-14,26,151.03,3926.78,No
ORD-008129,2024-10-11,North,Sports,Product-017,Rep-18,30,173.04,5191.2,No
ORD-008130,2024-05-01,South,Electronics,Product-023,Rep-05,25,147.41,3685.25,No
ORD-008131,2024-05-09,East,Electronics,Product-025,Rep-13,24,475.86,11420.64,No
ORD-008132,2024-11-28,North,Clothing,Product-009,Rep-06,40,108.57,4342.8,Yes
ORD-008133,2024-08-10,West,Electronics,Product-030,Rep-01,49,491.16,24066.84,Yes
ORD-008134,2024-09-19,North,Food,Product-022,Rep-16,10,435.32,4353.2,No
ORD-008135,2024-12-10,Central,Electronics,Product-012,Rep-04,6,449.36,2696.16,No
ORD-008136,2024-12-20,North,Books,Product-037,Rep-03,13,148.73,1933.49,No
ORD-008137,2024-05-16,Central,Books,Product-028,Rep-13,45,356.02,16020.9,No
ORD-008138,2024-03-18,East,Electronics,Product-007,Rep-16,23,104.81,2410.63,Yes
ORD-008139,2024-03-10,Central,Books,Product-045,Rep-09,3,117.94,353.82,Yes
ORD-008140,2024-11-19,Central,Sports,Product-047,Rep-06,29,173.69,5037.01,No
ORD-008141,2024-01-03,South,Food,Product-012,Rep-05,4,467.82,1871.28,No
ORD-008142,2024-08-18,East,Food,Product-015,Rep-07,6,204.2,1225.2,No
ORD-008143,2024-12-21,West,Sports,Product-040,Rep-15,23,458.48,10545.04,No
ORD-008144,2024-02-03,South,Sports,Product-011,Rep-15,5,39.01,195.05,Yes
ORD-008145,2024-11-11,North,Books,Product-031,Rep-14,44,291.31,12817.64,No
ORD-008146,2024-03-05,North,Electronics,Product-032,Rep-08,4,319.02,1276.08,Yes
ORD-008147,2024-01-21,North,Electronics,Product-044,Rep-09,5,24.86,124.3,No
ORD-008148,2024-01-19,South,Electronics,Product-020,Rep-19,4,411.26,1645.04,No
ORD-008149,2024-07-17,East,Food,Product-006,Rep-01,27,269.75,7283.25,No
ORD-008150,2024-10-07,East,Clothing,Product-009,Rep-15,39,182.37,7112.43,No
ORD-008151,2024-10-20,North,Clothing,Product-022,Rep-07,12,370.22,4442.64,No
ORD-008152,2024-06-06,West,Electronics,Product-032,Rep-14,18,266.76,4801.68,No
ORD-008153,2024-07-01,East,Food,Product-020,Rep-07,30,239.19,7175.7,No
ORD-008154,2024-11-01,North,Food,Product-028,Rep-08,11,279.29,3072.19,Yes
ORD-008155,2024-03-26,Central,Clothing,Product-017,Rep-15,42,386.75,16243.5,No
ORD-008156,2024-10-24,North,Electronics,Product-026,Rep-02,46,341.81,15723.26,No
ORD-008157,2024-12-13,North,Sports,Product-011,Rep-05,30,274.35,8230.5,No
ORD-008158,2024-04-19,Central,Sports,Product-019,Rep-09,42,358.27,15047.34,No
ORD-008159,2024-12-07,West,Food,Product-043,Rep-13,20,270.25,5405.0,No
ORD-008160,2024-06-03,Central,Clothing,Product-008,Rep-12,22,44.79,985.38,No
ORD-008161,2024-03-12,North,Food,Product-009,Rep-13,40,372.75,14910.0,Yes
ORD-008162,2024-09-02,West,Electronics,Product-018,Rep-08,5,113.61,568.05,No
ORD-008163,2024-08-13,East,Electronics,Product-050,Rep-05,26,393.95,10242.7,No
ORD-008164,2024-11-03,Central,Clothing,Product-022,Rep-19,23,164.67,3787.41,Yes
ORD-008165,2024-04-16,North,Books,Product-030,Rep-15,29,90.53,2625.37,No
ORD-008166,2024-01-31,East,Sports,Product-002,Rep-08,40,481.46,19258.4,No
ORD-008167,2024-05-10,South,Electronics,Product-046,Rep-16,26,281.86,7328.36,No
ORD-008168,2024-04-18,West,Electronics,Product-049,Rep-19,37,62.3,2305.1,No
ORD-008169,2024-10-08,West,Electronics,Product-033,Rep-07,11,260.91,2870.01,No
ORD-008170,2024-01-07,West,Food,Product-035,Rep-11,29,121.93,3535.97,No
ORD-008171,2024-01-06,West,Electronics,Product-023,Rep-04,24,23.22,557.28,Yes
ORD-008172,2024-05-15,West,Food,Product-026,Rep-14,27,70.89,1914.03,No
ORD-008173,2024-02-06,East,Clothing,Product-044,Rep-15,31,467.7,14498.7,No
ORD-008174,2024-06-07,North,Food,Product-018,Rep-12,15,409.92,6148.8,No
ORD-008175,2024-06-28,Central,Sports,Product-039,Rep-15,6,356.18,2137.08,No
ORD-008176,2024-04-14,Central,Food,Product-025,Rep-07,42,22.31,937.02,No
ORD-008177,2024-10-05,Central,Food,Product-001,Rep-03,17,164.12,2790.04,No
ORD-008178,2024-12-01,West,Sports,Product-042,Rep-17,10,74.2,742.0,No
ORD-008179,2024-10-13,South,Electronics,Product-023,Rep-20,7,106.21,743.47,No
ORD-008180,2024-01-29,West,Clothing,Product-002,Rep-19,36,289.09,10407.24,No
ORD-008181,2024-11-30,North,Clothing,Product-046,Rep-10,12,80.01,960.12,Yes
ORD-008182,2024-09-12,West,Books,Product-003,Rep-13,28,206.73,5788.44,No
ORD-008183,2024-12-22,South,Books,Product-046,Rep-14,36,83.66,3011.76,No
ORD-008184,2024-05-28,North,Electronics,Product-039,Rep-16,4,343.42,1373.68,No
ORD-008185,2024-04-23,Central,Sports,Product-043,Rep-14,21,346.95,7285.95,No
ORD-008186,2024-07-06,Central,Sports,Product-002,Rep-04,43,415.42,17863.06,No
ORD-008187,2024-02-16,South,Electronics,Product-008,Rep-06,14,185.3,2594.2,No
ORD-008188,2024-04-23,South,Books,Product-047,Rep-09,17,343.86,5845.62,No
ORD-008189,2024-08-07,North,Books,Product-031,Rep-11,38,115.21,4377.98,No
ORD-008190,2024-06-01,North,Food,Product-033,Rep-06,19,16.32,310.08,No
ORD-008191,2024-03-02,Central,Food,Product-049,Rep-16,5,311.68,1558.4,No
ORD-008192,2024-01-10,South,Clothing,Product-007,Rep-13,23,190.61,4384.03,No
ORD-008193,2024-06-29,East,Sports,Product-019,Rep-12,21,5.4,113.4,Yes
ORD-008194,2024-06-29,East,Electronics,Product-030,Rep-06,34,409.12,13910.08,No
ORD-008195,2024-10-13,West,Sports,Product-013,Rep-19,33,144.55,4770.15,No
ORD-008196,2024-09-29,East,Books,Product-033,Rep-19,41,484.05,19846.05,Yes
ORD-008197,2024-02-20,Central,Clothing,Product-034,Rep-12,2,202.96,405.92,No
ORD-008198,2024-06-08,Central,Clothing,Product-043,Rep-07,47,101.86,4787.42,No
ORD-008199,2024-02-22,North,Books,Product-015,Rep-15,17,434.73,7390.41,Yes
ORD-008200,2024-08-23,Central,Clothing,Product-002,Rep-02,41,85.12,3489.92,No
ORD-008201,2024-01-28,Central,Electronics,Product-029,Rep-19,12,326.67,3920.04,No
ORD-008202,2024-11-04,West,Sports,Product-006,Rep-02,29,239.47,6944.63,No
ORD-008203,2024-09-17,Central,Sports,Product-002,Rep-12,24,294.92,7078.08,No
ORD-008204,2024-03-28,East,Sports,Product-019,Rep-02,19,280.28,5325.32,No
ORD-008205,2024-02-23,North,Food,Product-001,Rep-17,50,157.11,7855.5,No
ORD-008206,2024-09-06,North,Food,Product-045,Rep-13,37,380.9,14093.3,No
ORD-008207,2024-03-09,South,Books,Product-041,Rep-19,38,61.75,2346.5,Yes
ORD-008208,2024-11-17,West,Food,Product-044,Rep-01,5,201.99,1009.95,No
ORD-008209,2024-12-23,South,Clothing,Product-001,Rep-20,31,424.16,13148.96,No
ORD-008210,2024-08-29,North,Food,Product-007,Rep-11,50,322.36,16118.0,No
ORD-008211,2024-09-13,East,Books,Product-030,Rep-09,20,73.6,1472.0,Yes
ORD-008212,2024-08-09,East,Food,Product-027,Rep-13,22,124.8,2745.6,No
ORD-008213,2024-10-11,South,Books,Product-007,Rep-13,22,414.52,9119.44,No
ORD-008214,2024-05-01,North,Electronics,Product-026,Rep-17,26,38.69,1005.94,No
ORD-008215,2024-10-27,South,Food,Product-005,Rep-16,24,495.33,11887.92,Yes
ORD-008216,2024-08-08,East,Sports,Product-011,Rep-11,34,249.49,8482.66,No
ORD-008217,2024-11-22,South,Clothing,Product-021,Rep-03,16,140.08,2241.28,Yes
ORD-008218,2024-03-03,West,Sports,Product-013,Rep-04,6,18.4,110.4,No
ORD-008219,2024-10-19,Central,Electronics,Product-004,Rep-03,43,387.7,16671.1,Yes
ORD-008220,2024-03-07,East,Food,Product-030,Rep-09,3,404.28,1212.84,Yes
ORD-008221,2024-06-09,East,Electronics,Product-038,Rep-09,44,240.16,10567.04,No
ORD-008222,2024-04-06,South,Electronics,Product-012,Rep-09,50,252.82,12641.0,No
ORD-008223,2024-12-21,East,Electronics,Product-033,Rep-01,35,81.29,2845.15,No
ORD-008224,2024-01-23,West,Food,Product-029,Rep-09,38,94.32,3584.16,No
ORD-008225,2024-07-28,Central,Food,Product-012,Rep-10,45,147.61,6642.45,No
ORD-008226,2024-02-01,North,Food,Product-043,Rep-10,12,196.15,2353.8,No
ORD-008227,2024-07-26,South,Electronics,Product-031,Rep-06,28,305.24,8546.72,No
ORD-008228,2024-03-17,South,Electronics,Product-047,Rep-17,9,392.93,3536.37,No
ORD-008229,2024-01-14,South,Clothing,Product-020,Rep-09,33,440.31,14530.23,No
ORD-008230,2024-04-28,Central,Electronics,Product-036,Rep-06,38,222.54,8456.52,Yes
ORD-008231,2024-12-18,Central,Books,Product-045,Rep-20,13,477.43,6206.59,Yes
ORD-008232,2024-03-11,North,Clothing,Product-029,Rep-17,36,155.06,5582.16,No
ORD-008233,2024-08-02,East,Sports,Product-046,Rep-09,45,70.28,3162.6,No
ORD-008234,2024-02-25,Central,Books,Product-039,Rep-02,44,438.31,19285.64,No
ORD-008235,2024-05-26,Central,Clothing,Product-032,Rep-20,30,166.5,4995.0,No
ORD-008236,2024-07-24,East,Electronics,Product-035,Rep-05,41,13.86,568.26,No
ORD-008237,2024-12-15,North,Electronics,Product-044,Rep-06,34,77.54,2636.36,No
ORD-008238,2024-10-01,East,Sports,Product-009,Rep-09,1,213.52,213.52,No
ORD-008239,2024-06-09,North,Sports,Product-010,Rep-05,41,160.19,6567.79,No
ORD-008240,2024-03-28,West,Electronics,Product-026,Rep-20,8,68.25,546.0,Yes
ORD-008241,2024-04-14,South,Clothing,Product-046,Rep-05,21,410.7,8624.7,No
ORD-008242,2024-03-26,Central,Food,Product-009,Rep-09,32,76.1,2435.2,Yes
ORD-008243,2024-07-19,West,Sports,Product-042,Rep-03,4,260.3,1041.2,No
ORD-008244,2024-10-05,Central,Sports,Product-043,Rep-06,38,325.85,12382.3,No
ORD-008245,2024-04-19,South,Clothing,Product-033,Rep-10,44,478.0,21032.0,No
ORD-008246,2024-07-21,West,Books,Product-006,Rep-02,8,302.85,2422.8,Yes
ORD-008247,2024-09-17,North,Clothing,Product-042,Rep-08,26,102.42,2662.92,No
ORD-008248,2024-12-20,South,Electronics,Product-050,Rep-09,21,359.26,7544.46,No
ORD-008249,2024-12-04,Central,Books,Product-009,Rep-05,23,413.58,9512.34,No
ORD-008250,2024-01-15,Central,Sports,Product-040,Rep-20,46,30.38,1397.48,No
ORD-008251,2024-05-14,South,Food,Product-040,Rep-15,50,130.85,6542.5,No
ORD-008252,2024-01-17,West,Food,Product-042,Rep-02,14,248.35,3476.9,No
ORD-008253,2024-08-12,South,Electronics,Product-049,Rep-02,18,424.07,7633.26,No
ORD-008254,2024-12-03,West,Clothing,Product-001,Rep-15,1,416.21,416.21,No
ORD-008255,2024-05-04,East,Books,Product-049,Rep-12,28,374.6,10488.8,No
ORD-008256,2024-10-24,East,Electronics,Product-047,Rep-11,34,223.67,7604.78,No
ORD-008257,2024-04-29,South,Sports,Product-014,Rep-16,15,120.14,1802.1,Yes
ORD-008258,2024-04-04,West,Food,Product-044,Rep-02,16,269.41,4310.56,No
ORD-008259,2024-08-11,East,Books,Product-049,Rep-04,39,367.05,14314.95,No
ORD-008260,2024-08-25,North,Clothing,Product-048,Rep-02,48,443.65,21295.2,No
ORD-008261,2024-11-06,Central,Sports,Product-003,Rep-19,41,203.4,8339.4,No
ORD-008262,2024-03-22,South,Books,Product-021,Rep-14,11,134.78,1482.58,Yes
ORD-008263,2024-08-18,East,Clothing,Product-004,Rep-03,46,126.5,5819.0,No
ORD-008264,2024-12-20,East,Food,Product-041,Rep-11,2,36.5,73.0,No
ORD-008265,2024-12-21,Central,Books,Product-016,Rep-12,26,230.06,5981.56,Yes
ORD-008266,2024-01-23,Central,Food,Product-017,Rep-20,27,229.38,6193.26,Yes
ORD-008267,2024-12-29,East,Books,Product-041,Rep-16,32,474.85,15195.2,Yes
ORD-008268,2024-04-30,Central,Sports,Product-009,Rep-08,2,406.0,812.0,Yes
ORD-008269,2024-01-05,Central,Electronics,Product-035,Rep-16,36,111.13,4000.68,Yes
ORD-008270,2024-06-12,North,Clothing,Product-040,Rep-07,46,159.93,7356.78,Yes
ORD-008271,2024-04-27,North,Clothing,Product-049,Rep-12,33,471.88,15572.04,No
ORD-008272,2024-04-15,South,Books,Product-048,Rep-08,7,414.31,2900.17,Yes
ORD-008273,2024-03-18,North,Food,Product-036,Rep-17,46,287.74,13236.04,Yes
ORD-008274,2024-11-11,Central,Sports,Product-037,Rep-15,35,251.83,8814.05,No
ORD-008275,2024-03-11,West,Clothing,Product-031,Rep-17,45,92.82,4176.9,Yes
ORD-008276,2024-11-14,West,Clothing,Product-045,Rep-19,38,75.91,2884.58,No
ORD-008277,2024-04-17,North,Books,Product-012,Rep-01,37,51.6,1909.2,No
ORD-008278,2024-08-07,South,Electronics,Product-050,Rep-08,30,283.09,8492.7,Yes
ORD-008279,2024-07-17,West,Food,Product-035,Rep-13,38,38.36,1457.68,No
ORD-008280,2024-01-21,West,Sports,Product-048,Rep-14,30,326.27,9788.1,No
ORD-008281,2024-05-19,North,Sports,Product-023,Rep-03,18,295.37,5316.66,Yes
ORD-008282,2024-02-24,South,Books,Product-050,Rep-06,22,135.05,2971.1,No
ORD-008283,2024-06-20,North,Sports,Product-048,Rep-02,30,118.13,3543.9,No
ORD-008284,2024-03-10,South,Clothing,Product-002,Rep-05,22,254.06,5589.32,No
ORD-008285,2024-11-24,South,Books,Product-045,Rep-12,47,240.32,11295.04,No
ORD-008286,2024-02-28,South,Books,Product-050,Rep-05,44,175.2,7708.8,No
ORD-008287,2024-02-05,South,Food,Product-005,Rep-13,8,352.03,2816.24,No
ORD-008288,2024-04-29,East,Books,Product-049,Rep-12,35,83.55,2924.25,No
ORD-008289,2024-03-08,North,Sports,Product-033,Rep-09,30,223.17,6695.1,No
ORD-008290,2024-01-14,Central,Books,Product-047,Rep-11,23,98.4,2263.2,No
ORD-008291,2024-05-26,West,Books,Product-035,Rep-08,49,377.16,18480.84,No
ORD-008292,2024-12-19,East,Sports,Product-033,Rep-16,42,269.32,11311.44,Yes
ORD-008293,2024-08-06,East,Clothing,Product-040,Rep-05,45,148.69,6691.05,Yes
ORD-008294,2024-09-11,East,Electronics,Product-021,Rep-08,31,377.18,11692.58,Yes
ORD-008295,2024-10-05,North,Electronics,Product-003,Rep-16,5,47.27,236.35,No
ORD-008296,2024-10-03,North,Sports,Product-011,Rep-14,16,486.49,7783.84,No
ORD-008297,2024-09-01,West,Sports,Product-032,Rep-02,41,128.82,5281.62,No
ORD-008298,2024-04-03,West,Electronics,Product-040,Rep-07,12,162.27,1947.24,No
ORD-008299,2024-11-15,East,Food,Product-042,Rep-10,44,79.29,3488.76,No
ORD-008300,2024-05-15,Central,Food,Product-031,Rep-06,43,348.32,14977.76,No
ORD-008301,2024-09-22,South,Food,Product-019,Rep-15,32,355.96,11390.72,No
ORD-008302,2024-02-08,East,Books,Product-036,Rep-13,30,159.35,4780.5,No
ORD-008303,2024-10-18,Central,Clothing,Product-001,Rep-13,50,291.04,14552.0,Yes
ORD-008304,2024-04-21,West,Clothing,Product-013,Rep-15,31,217.39,6739.09,No
ORD-008305,2024-02-13,West,Clothing,Product-002,Rep-18,36,69.8,2512.8,No
ORD-008306,2024-09-22,North,Sports,Product-005,Rep-06,50,249.41,12470.5,Yes
ORD-008307,2024-03-31,East,Clothing,Product-021,Rep-18,6,471.57,2829.42,Yes
ORD-008308,2024-07-06,North,Clothing,Product-025,Rep-06,28,241.74,6768.72,No
ORD-008309,2024-12-29,North,Sports,Product-013,Rep-07,21,379.19,7962.99,No
ORD-008310,2024-08-02,West,Food,Product-019,Rep-08,9,399.51,3595.59,No
ORD-008311,2024-12-10,South,Sports,Product-017,Rep-01,12,399.78,4797.36,Yes
ORD-008312,2024-03-26,South,Electronics,Product-003,Rep-09,23,443.45,10199.35,No
ORD-008313,2024-04-05,North,Sports,Product-011,Rep-17,3,283.44,850.32,Yes
ORD-008314,2024-03-19,West,Books,Product-043,Rep-14,19,243.33,4623.27,No
ORD-008315,2024-12-04,North,Clothing,Product-007,Rep-16,30,258.97,7769.1,No
ORD-008316,2024-11-01,West,Sports,Product-014,Rep-16,48,136.91,6571.68,No
